mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-0.61,0.37908631618328,0.379086316182019,5e-09,0
-0.6075,0.381401042432879,0.381401042431633,5e-09,0
-0.605,0.383720309427199,0.38372030942597,5e-09,0
-0.6025,0.386044028463642,0.386044028462431,5e-09,0
-0.6,0.388372109966426,0.388372109965232,5e-09,0
-0.5975,0.39070446349028,0.390704463489104,5e-09,0
-0.595,0.393040997724273,0.393040997723116,5e-09,0
-0.5925,0.395381620495777,0.395381620494638,5e-09,0
-0.59,0.397726238774552,0.397726238773433,5e-09,0
-0.5875,0.400074758676976,0.400074758675876,5e-09,0
-0.585,0.402427085470395,0.402427085469315,5e-09,0
-0.5825,0.404783123577615,0.404783123576556,5e-09,0
-0.58,0.407142776581519,0.40714277658048,5e-09,0
-0.5775,0.409505947229821,0.409505947228803,5e-09,0
-0.575,0.411872537439949,0.411872537438953,5e-09,0
-0.5725,0.414242448304067,0.414242448303092,5e-09,0
-0.57,0.416615580094217,0.416615580093264,5e-09,0
-0.5675,0.418991832267608,0.418991832266677,5e-09,0
-0.565,0.42137110347203,0.421371103471122,5e-09,0
-0.5625,0.423753291551399,0.423753291550513,5e-09,0
-0.56,0.426138293551436,0.426138293550572,5e-09,0
-0.5575,0.428526005725482,0.428526005724641,5e-09,0
-0.555,0.430916323540439,0.430916323539622,5e-09,0
-0.5525,0.43330914168285,0.433309141682056,5e-09,0
-0.55,0.435704354065101,0.43570435406433,5e-09,0
-0.5475,0.438101853831764,0.438101853831016,5e-09,0
-0.545,0.440501533366067,0.440501533365342,5e-09,0
-0.5425,0.442903284296494,0.442903284295794,5e-09,0
-0.54,0.445306997503522,0.445306997502845,5e-09,0
-0.5375,0.447712563126479,0.447712563125826,5e-09,0
-0.535,0.450119870570539,0.45011987056991,5e-09,0
-0.5325,0.452528808513848,0.452528808513242,5e-09,0
-0.53,0.454939264914772,0.45493926491419,5e-09,0
-0.5275,0.457351127019282,0.457351127018724,5e-09,0
-0.525,0.459764281368466,0.459764281367931,5e-09,0
-0.5225,0.462178613806163,0.462178613805652,5e-09,0
-0.52,0.464594009486732,0.464594009486245,5e-09,0
-0.5175,0.46701035288295,0.467010352882486,5e-09,0
-0.515,0.469427527794024,0.469427527793584,5e-09,0
-0.5125,0.471845417353745,0.471845417353329,5e-09,0
-0.51,0.474263904038759,0.474263904038366,5e-09,0
-0.5075,0.476682869676963,0.476682869676593,5e-09,0
-0.505,0.479102195456027,0.47910219545568,5e-09,0
-0.5025,0.481521761932042,0.481521761931718,5e-09,0
-0.5,0.483941449038287,0.483941449037986,5e-09,0
-0.4975,0.486361136094122,0.486361136093844,5e-09,0
-0.495,0.488780701813999,0.488780701813744,5e-09,0
-0.4925,0.4912000243166,0.491200024316366,5e-09,0
-0.49,0.493618981134085,0.493618981133874,5e-09,0
-0.4875,0.496037449221474,0.496037449221285,5e-09,0
-0.485,0.498455304966132,0.498455304965964,5e-09,2.48416206728979e-320
